PedAve,CarAve,Latitude,Longitude,total_pop,black,OccoRat,Tree,Traffic,Resi,Vaca,Comm,ComSev,BusStop,Housing Violations (Req_Serv),Police Issue (Req_Serv),Pot Hole (Req_Serv),road walking environment,Traffic problems,garbage problem,Junk service problem,Neighborhood Environmental Issues,Assault,NovioCrime,Homicide,Robbery,SexualC,ACCIDENT PROPERTY DAMAGE ONLY,ACCIDENT SKYWAY/33/198,ACCIDENT/INJURY,Assault%,Homicide%,Robbery%,SexCrime%,NonviolentCrime%,Theft of Vehicle%
16,250.3333333,42.905808,-78.867766,1807,47.98007748,86.70520231,1146,2222,154,160,195,17,38,18,0,274,62,14,14,16,2,2,62,0,0,2,16,0,18,24.68179303,0.332042059,10.84670725,2.213613724,131.931378,14.27780852
16,292.75,42.937957,-78.813642,3129,91.17929051,86.04972376,1548,5210,962,83,153,30,34,88,4,562,80,30,56,60,48,8,40,0,2,2,8,4,4,35.66634708,0.319590924,20.83732822,2.684563758,89.74113135,15.02077341
16,393.25,42.937957,-78.813642,3129,91.17929051,86.04972376,1548,5210,962,83,153,30,34,88,4,562,80,30,56,60,48,10,30,0,0,0,54,18,14,35.66634708,0.319590924,20.83732822,2.684563758,89.74113135,15.02077341
16,353,42.937957,-78.813642,3129,91.17929051,86.04972376,1548,5210,962,83,153,30,34,88,4,562,80,30,56,60,48,10,20,0,6,2,52,0,14,35.66634708,0.319590924,20.83732822,2.684563758,89.74113135,15.02077341
16,533,42.947583,-78.829924,1884,45.11677282,89.86125934,816,2656,308,60,81,7,22,30,4,286,64,6,32,40,20,12,66,0,2,2,64,0,10,29.51167728,0.318471338,16.45435244,1.910828025,106.1571125,14.75583864
16,279.4,42.891851,-78.883277,3199,33.04157549,71.2720343,1008,1816,353,83,144,8,18,48,44,524,52,30,34,50,42,8,50,0,2,0,30,0,8,29.50922163,0.312597687,10.8783995,2.688340106,117.6617693,11.19099719
16,317.8,42.891851,-78.883277,3199,33.04157549,71.2720343,1008,1816,353,83,144,8,18,48,44,524,52,30,34,50,42,8,44,0,4,2,24,0,8,29.50922163,0.312597687,10.8783995,2.688340106,117.6617693,11.19099719
16,310.6,42.891851,-78.883277,3199,33.04157549,71.2720343,1008,1816,353,83,144,8,18,48,44,524,52,30,34,50,42,16,106,0,4,0,40,0,0,29.50922163,0.312597687,10.8783995,2.688340106,117.6617693,11.19099719
16,326.6,42.891851,-78.883277,3199,33.04157549,71.2720343,1008,1816,353,83,144,8,18,48,44,524,52,30,34,50,42,10,50,0,6,4,40,0,16,29.50922163,0.312597687,10.8783995,2.688340106,117.6617693,11.19099719
16,216.4,42.891851,-78.883277,3199,33.04157549,71.2720343,1008,1816,353,83,144,8,18,48,44,524,52,30,34,50,42,8,56,0,0,0,12,0,8,29.50922163,0.312597687,10.8783995,2.688340106,117.6617693,11.19099719
16,275.5,42.899456,-78.877119,3211,12.64403613,88.67491976,1368,4242,585,70,302,10,16,46,38,974,98,72,60,74,42,4,24,0,0,0,54,0,10,31.57894737,0.311429461,13.51603862,2.117720336,135.845531,15.38461538
16,265,42.899456,-78.877119,3211,12.64403613,88.67491976,1368,4242,585,70,302,10,16,46,38,974,98,72,60,74,42,2,22,0,2,0,52,0,0,31.57894737,0.311429461,13.51603862,2.117720336,135.845531,15.38461538
16,274.5,42.899456,-78.877119,3211,12.64403613,88.67491976,1368,4242,585,70,302,10,16,46,38,974,98,72,60,74,42,8,74,0,2,0,60,0,4,31.57894737,0.311429461,13.51603862,2.117720336,135.845531,15.38461538
16,376.5,42.950762,-78.826339,3373,23.80670027,92.14586255,1218,3400,766,23,113,9,18,76,8,690,96,24,54,92,38,0,42,0,2,0,50,0,12,23.77705307,0.296471983,10.7322858,2.193892677,103.1129558,8.834865105
16,413.5,42.950762,-78.826339,3373,23.80670027,92.14586255,1218,3400,766,23,113,9,18,76,8,690,96,24,54,92,38,2,18,0,0,0,52,0,14,23.77705307,0.296471983,10.7322858,2.193892677,103.1129558,8.834865105
16,417.5,42.950762,-78.826339,3373,23.80670027,92.14586255,1218,3400,766,23,113,9,18,76,8,690,96,24,54,92,38,4,12,0,0,0,70,0,10,23.77705307,0.296471983,10.7322858,2.193892677,103.1129558,8.834865105
16,417,42.951837,-78.82516,3536,17.53393665,92.08211144,1348,3416,799,23,91,9,20,102,10,728,104,26,42,80,40,0,14,0,2,2,22,0,2,20.13574661,0.28280543,9.389140271,1.979638009,92.25113122,6.957013575
16,307,42.951837,-78.82516,3536,17.53393665,92.08211144,1348,3416,799,23,91,9,20,102,10,728,104,26,42,80,40,4,28,0,0,0,56,0,2,20.13574661,0.28280543,9.389140271,1.979638009,92.25113122,6.957013575
16,231,42.951837,-78.82516,3536,17.53393665,92.08211144,1348,3416,799,23,91,9,20,102,10,728,104,26,42,80,40,6,42,0,0,0,40,0,18,20.13574661,0.28280543,9.389140271,1.979638009,92.25113122,6.957013575
16,389.6666667,42.896817,-78.874784,2131,14.64101361,82.68897865,1196,3574,334,71,372,21,24,20,10,554,78,32,52,64,18,0,20,0,0,0,24,0,8,23.36931018,0.281557954,11.16846551,1.970905678,157.7663069,13.98404505
16,302.6666667,42.896817,-78.874784,2131,14.64101361,82.68897865,1196,3574,334,71,372,21,24,20,10,554,78,32,52,64,18,2,60,0,0,0,56,0,14,23.36931018,0.281557954,11.16846551,1.970905678,157.7663069,13.98404505
16,318.6666667,42.896817,-78.874784,2131,14.64101361,82.68897865,1196,3574,334,71,372,21,24,20,10,554,78,32,52,64,18,14,40,0,12,0,84,0,8,23.36931018,0.281557954,11.16846551,1.970905678,157.7663069,13.98404505
16,263,42.902262,-78.87711,3638,18.93897746,90.72091363,1078,3552,363,34,292,9,22,46,26,632,66,32,32,54,38,6,18,0,0,2,16,0,6,20.28587136,0.274876306,10.55525014,2.41891149,125.0137438,11.92963167
16,282.5,42.902262,-78.87711,3638,18.93897746,90.72091363,1078,3552,363,34,292,9,22,46,26,632,66,32,32,54,38,6,88,0,4,0,46,0,8,20.28587136,0.274876306,10.55525014,2.41891149,125.0137438,11.92963167
16,311.5,42.902262,-78.87711,3638,18.93897746,90.72091363,1078,3552,363,34,292,9,22,46,26,632,66,32,32,54,38,6,102,0,10,0,42,0,8,20.28587136,0.274876306,10.55525014,2.41891149,125.0137438,11.92963167
16,342.3333333,42.901319,-78.892166,3052,17.13630406,81.64196123,2268,2188,381,70,76,24,40,52,0,460,52,20,32,52,20,2,10,0,4,0,44,0,6,13.95806029,0.262123198,5.04587156,1.638269987,66.64482307,6.028833552
16,488.6666667,42.901319,-78.892166,3052,17.13630406,81.64196123,2268,2188,381,70,76,24,40,52,0,460,52,20,32,52,20,4,22,0,0,0,22,0,10,13.95806029,0.262123198,5.04587156,1.638269987,66.64482307,6.028833552
16,351,42.859785,-78.825545,812,4.310344828,87.16049383,352,1556,222,53,29,7,12,24,0,120,24,10,6,6,6,0,6,0,2,0,8,0,2,20.93596059,0.246305419,8.128078818,1.724137931,112.8078818,9.60591133
16,231.5,42.909554,-78.866507,2597,50.75086638,85.87641866,1010,2474,244,153,141,16,32,58,20,380,54,16,18,26,16,10,42,0,2,0,24,0,8,27.87832114,0.231035811,13.55410089,1.848286484,114.2087023,11.78282634
16,314,42.929491,-78.849567,1742,29.96555683,86.65850673,1020,2980,372,19,77,5,22,30,10,304,38,4,26,16,14,0,0,0,0,0,0,0,0,23.99540758,0.229621125,4.47761194,4.47761194,72.56027555,10.56257176
16,434.3333333,42.902236,-78.873013,2748,21.54294032,85.18356643,898,3274,173,39,163,16,26,30,18,496,54,54,12,20,10,2,62,0,0,0,18,0,6,14.62882096,0.218340611,9.6069869,2.183406114,124.8180495,9.243085881
16,263,42.945908,-78.813679,3872,79.10640496,84.96240602,1362,3038,1056,48,100,6,22,170,10,572,76,14,36,70,40,14,28,0,2,0,60,0,14,27.68595041,0.20661157,13.1714876,2.066115702,86.57024793,13.8946281
16,412,42.94617,-78.891177,2052,34.21052632,84.69055375,462,1952,286,61,77,2,28,28,2,204,24,8,18,34,10,0,0,0,0,0,0,0,0,26.1208577,0.194931774,9.259259259,2.436647173,72.417154,10.03898635
16,444,42.94617,-78.891177,2052,34.21052632,84.69055375,462,1952,286,61,77,2,28,28,2,204,24,8,18,34,10,12,72,0,0,4,22,0,2,26.1208577,0.194931774,9.259259259,2.436647173,72.417154,10.03898635
16,345.25,42.95244,-78.824476,3278,14.9176327,92.58064516,1256,3438,698,22,82,9,18,120,2,624,94,24,32,72,30,2,32,0,6,2,10,0,6,18.85295912,0.183038438,9.456985967,1.525320317,82.30628432,6.101281269
16,417.25,42.95244,-78.824476,3278,14.9176327,92.58064516,1256,3438,698,22,82,9,18,120,2,624,94,24,32,72,30,6,46,0,0,0,40,0,2,18.85295912,0.183038438,9.456985967,1.525320317,82.30628432,6.101281269
16,456.6666667,42.945976,-78.831691,1137,34.5646438,89.47368421,794,2262,220,41,45,5,26,26,2,304,42,6,14,30,2,6,46,0,2,2,28,0,0,25.85751979,0.175901495,15.83113456,2.814423923,104.6613896,11.25769569
16,567.5,42.945976,-78.831691,1137,34.5646438,89.47368421,794,2262,220,41,45,5,26,26,2,304,42,6,14,30,2,4,14,0,0,0,42,0,6,25.85751979,0.175901495,15.83113456,2.814423923,104.6613896,11.25769569
16,232.5,42.922226,-78.876995,3624,4.277041943,90.19607843,1862,2344,799,16,146,3,32,32,16,588,162,56,62,36,22,0,66,0,0,0,16,0,2,7.947019868,0.165562914,6.953642384,0.883002208,88.90728477,9.988962472
16,190,42.922226,-78.876995,3624,4.277041943,90.19607843,1862,2344,799,16,146,3,32,32,16,588,162,56,62,36,22,0,14,0,2,0,6,0,0,7.947019868,0.165562914,6.953642384,0.883002208,88.90728477,9.988962472
16,182,42.922226,-78.876995,3624,4.277041943,90.19607843,1862,2344,799,16,146,3,32,32,16,588,162,56,62,36,22,0,18,0,0,0,28,0,4,7.947019868,0.165562914,6.953642384,0.883002208,88.90728477,9.988962472
16,162.5,42.90913,-78.899544,2488,20.29742765,76.10773241,1076,1436,458,73,84,6,18,44,28,380,42,10,16,44,16,2,16,0,4,0,22,0,6,24.27652733,0.160771704,7.717041801,2.572347267,69.21221865,6.430868167
16,628,42.947781,-78.8685,2584,25.34829721,91.4992272,860,4360,529,11,113,6,30,28,4,364,56,14,14,28,24,4,62,0,2,0,92,0,24,16.25386997,0.154798762,9.829721362,1.315789474,129.876161,6.888544892
16,713.75,42.947781,-78.8685,2584,25.34829721,91.4992272,860,4360,529,11,113,6,30,28,4,364,56,14,14,28,24,2,108,0,6,0,88,0,18,16.25386997,0.154798762,9.829721362,1.315789474,129.876161,6.888544892
16,554,42.951537,-78.868868,3219,19.81981982,91.79149191,1058,2326,824,17,72,7,14,36,4,492,34,10,26,40,18,4,32,0,0,0,52,0,4,10.18949984,0.124262193,5.902454178,1.242621932,44.98291395,5.343274309
16,374.3333333,42.953998,-78.822754,1760,12.44318182,94.58689459,1106,2622,452,9,52,7,32,56,0,348,68,4,20,18,16,2,20,0,0,0,30,0,10,7.5,0.113636364,6.590909091,1.477272727,56.70454545,3.75
16,256.5,42.913191,-78.87706,3864,7.841614907,89.28141309,1546,2550,782,36,175,4,24,46,10,716,96,96,128,44,26,0,14,0,0,0,38,0,10,10.19668737,0.103519669,6.055900621,0.724637681,78.62318841,11.02484472
16,237.6666667,42.911298,-78.877078,3895,11.32220796,87.52767528,1400,2706,648,35,223,14,32,36,14,594,88,64,102,52,22,6,38,0,2,0,42,0,4,12.68292683,0.102695764,8.164313222,0.82156611,97.20154044,11.29653402
16,322,42.904696,-78.872299,2484,21.57809984,85.89555881,832,2476,74,23,233,21,44,10,12,320,38,24,8,8,8,2,58,0,0,6,48,0,8,8.615136876,0.080515298,4.669887279,1.93236715,79.22705314,5.958132045
16,357.3333333,42.904696,-78.872299,2484,21.57809984,85.89555881,832,2476,74,23,233,21,44,10,12,320,38,24,8,8,8,6,44,0,6,0,32,0,8,8.615136876,0.080515298,4.669887279,1.93236715,79.22705314,5.958132045
16,413.6666667,42.904696,-78.872299,2484,21.57809984,85.89555881,832,2476,74,23,233,21,44,10,12,320,38,24,8,8,8,0,10,0,0,0,42,0,6,8.615136876,0.080515298,4.669887279,1.93236715,79.22705314,5.958132045
16,170,42.904749,-78.877122,3199,21.00656455,88.64073931,810,2300,210,12,207,14,32,26,12,348,48,32,36,46,16,2,70,0,0,0,28,0,6,9.878086902,0.062519537,7.314785871,0.875273523,79.58737105,8.065020319
16,233.5,42.904749,-78.877122,3199,21.00656455,88.64073931,810,2300,210,12,207,14,32,26,12,348,48,32,36,46,16,4,62,0,8,0,32,0,4,9.878086902,0.062519537,7.314785871,0.875273523,79.58737105,8.065020319
16,279,42.911278,-78.870334,3239,23.77276937,89.4343151,968,2130,259,46,459,20,42,56,16,374,36,12,34,16,14,2,38,0,2,0,8,0,8,12.04075332,0.061747453,5.742513121,1.358443964,70.08335906,5.680765668
16,329,42.911278,-78.870334,3239,23.77276937,89.4343151,968,2130,259,46,459,20,42,56,16,374,36,12,34,16,14,0,10,0,2,0,40,0,6,12.04075332,0.061747453,5.742513121,1.358443964,70.08335906,5.680765668
16,166,42.918685,-78.877017,3507,4.562303964,89.79591837,1506,2524,746,15,178,3,20,52,24,700,96,132,44,36,26,0,8,0,0,0,6,0,0,5.417735957,0.0570288,6.045052752,0.798403194,78.92785857,9.98003992
16,224.5,42.923709,-78.877001,3559,4.017982579,90.12524085,1972,2228,771,23,187,4,28,30,12,630,170,58,74,46,18,0,18,0,4,0,28,0,0,10.6771565,0.056195561,8.20455184,1.123911211,92.66647935,9.497049733
16,148,42.923246,-78.877003,3559,4.04608036,90.1734104,1938,2134,772,21,180,4,30,32,12,616,182,64,70,44,20,2,24,0,2,0,10,0,0,10.62096094,0.056195561,7.867378477,1.180106772,91.65495926,9.553245294
16,191.5,42.923246,-78.877003,3559,4.04608036,90.1734104,1938,2134,772,21,180,4,30,32,12,616,182,64,70,44,20,0,28,0,0,0,10,0,4,10.62096094,0.056195561,7.867378477,1.180106772,91.65495926,9.553245294
16,178.5,42.923246,-78.877003,3559,4.04608036,90.1734104,1938,2134,772,21,180,4,30,32,12,616,182,64,70,44,20,2,20,0,0,0,18,0,2,10.62096094,0.056195561,7.867378477,1.180106772,91.65495926,9.553245294
16,504,42.947733,-78.859029,3589,13.59710226,91.34020619,1130,2264,795,9,100,12,18,28,2,510,58,22,44,62,22,4,56,0,4,0,50,0,12,8.24742268,0.055725829,4.067985511,0.557258289,43.07606576,4.903872945
16,563.5,42.947733,-78.859029,3589,13.59710226,91.34020619,1130,2264,795,9,100,12,18,28,2,510,58,22,44,62,22,2,10,0,2,0,20,0,12,8.24742268,0.055725829,4.067985511,0.557258289,43.07606576,4.903872945
16,298,42.947764,-78.864423,3839,20.42198489,90.55078322,1146,2946,878,14,91,6,16,42,2,518,70,48,34,46,36,2,6,0,0,0,48,0,18,10.26308935,0.0520969,3.646783016,0.573065903,38.34331857,4.688721021
16,250.3333333,42.947753,-78.861825,3965,15.96469105,91.09292248,1124,1966,900,12,90,6,16,38,2,482,54,36,44,56,28,0,10,0,0,0,36,0,4,8.121059269,0.050441362,3.631778058,0.403530895,40.6557377,3.93442623
16,280.6666667,42.947753,-78.861825,3965,15.96469105,91.09292248,1124,1966,900,12,90,6,16,38,2,482,54,36,44,56,28,2,10,0,2,0,34,0,10,8.121059269,0.050441362,3.631778058,0.403530895,40.6557377,3.93442623
16,293.6666667,42.947753,-78.861825,3965,15.96469105,91.09292248,1124,1966,900,12,90,6,16,38,2,482,54,36,44,56,28,4,20,0,2,0,40,0,4,8.121059269,0.050441362,3.631778058,0.403530895,40.6557377,3.93442623
16,256,42.915198,-78.899453,1662,22.9843562,75.86633663,714,1686,428,67,52,2,28,16,12,272,58,4,20,24,16,0,18,0,0,0,6,0,2,20.57761733,0,6.859205776,2.647412756,64.50060168,9.747292419
16,282,42.915198,-78.899453,1662,22.9843562,75.86633663,714,1686,428,67,52,2,28,16,12,272,58,4,20,24,16,2,8,0,4,2,28,0,10,20.57761733,0,6.859205776,2.647412756,64.50060168,9.747292419
16,292.5,42.930137,-78.876993,1040,12.78846154,88.70967742,768,1862,165,10,26,5,16,14,2,138,36,2,2,12,10,6,40,0,0,0,28,0,2,19.80769231,0,10.96153846,1.346153846,117.8846154,8.461538462
16,221,42.951093,-78.813702,709,41.60789845,87.95811518,286,1162,114,12,18,5,16,6,0,80,10,0,10,14,4,0,12,0,2,0,22,0,6,16.07898449,0,13.82228491,1.692524683,98.16643159,9.873060649
16,296.5,42.908884,-78.871051,2316,20.63903282,89.2879257,956,1818,175,17,259,27,18,10,0,244,28,14,16,8,4,6,88,0,0,6,38,0,6,13.64421416,0,4.058721934,2.849740933,82.46977547,9.671848014
16,465.6666667,42.944637,-78.868151,1653,21.47610405,89.89130435,572,3756,367,8,66,3,18,16,2,234,38,8,22,30,6,6,76,0,6,0,90,0,22,13.43012704,0,8.590441621,1.451905626,231.215971,7.01754386
16,391.6666667,42.927936,-78.877002,2314,6.309420916,90.16666667,1396,1980,471,21,91,5,12,24,4,380,96,30,46,28,14,8,10,0,0,0,22,0,4,13.13742437,0,7.778738116,0.950734659,96.88850475,8.38375108
16,525,42.958696,-78.869614,1172,18.00341297,89.8021309,534,1940,341,30,36,2,30,6,0,184,10,2,18,22,6,0,16,0,0,0,34,0,0,10.92150171,0,4.607508532,1.023890785,96.41638225,7.849829352
16,276,42.947646,-78.84977,2866,11.89811584,90.9921671,1200,1504,775,12,109,0,14,28,20,484,78,14,28,42,58,0,22,0,0,0,14,0,6,8.443824145,0,2.930914166,0.907187718,45.8478716,5.233775297
16,401,42.947646,-78.84977,2866,11.89811584,90.9921671,1200,1504,775,12,109,0,14,28,20,484,78,14,28,42,58,2,8,0,0,0,20,0,4,8.443824145,0,2.930914166,0.907187718,45.8478716,5.233775297
16,369,42.931889,-78.876979,901,25.19422863,88.65979381,1150,1402,77,2,4,3,12,2,0,42,10,0,0,6,4,0,6,0,0,0,18,2,2,2.885682575,0,2.663706992,0.665926748,35.07214206,1.997780244
17,282,42.902323,-78.839293,1130,88.49557522,73.06226175,1412,2596,311,318,50,14,42,20,0,344,34,18,24,42,22,6,22,0,4,0,34,0,10,63.00884956,1.946902655,31.85840708,5.132743363,158.5840708,18.05309735
17,337.5,42.902323,-78.839293,1130,88.49557522,73.06226175,1412,2596,311,318,50,14,42,20,0,344,34,18,24,42,22,4,16,0,2,0,44,0,16,63.00884956,1.946902655,31.85840708,5.132743363,158.5840708,18.05309735
17,149,42.887896,-78.877653,1004,45.71713147,67.10037175,738,4402,21,5,181,19,62,4,20,654,48,30,8,20,20,16,104,0,2,4,74,0,8,249.4023904,1.792828685,41.63346614,16.13545817,594.8207171,44.82071713
17,185,42.931329,-78.839262,1489,89.45601075,75.08650519,1048,802,598,305,49,3,18,64,2,480,72,20,36,46,42,4,0,0,4,0,6,0,2,51.4439221,1.611820013,13.83478845,2.41773002,83.00873069,17.46138348
17,134.5,42.888149,-78.879213,1518,39.5256917,71.47208122,832,3608,68,12,167,19,50,2,20,620,44,36,10,18,30,20,216,0,8,10,50,0,8,71.54150198,1.449275362,24.37417655,8.168642951,317.5230567,28.59025033
17,126,42.910932,-78.839073,2108,93.78557875,74.71352177,1306,3560,634,434,74,18,38,54,0,446,40,2,44,60,40,2,2,0,0,0,16,14,6,40.03795066,1.423149905,10.5313093,2.75142315,63.47248577,11.85958254
17,184,42.910932,-78.839073,2108,93.78557875,74.71352177,1306,3560,634,434,74,18,38,54,0,446,40,2,44,60,40,8,10,0,0,0,24,10,24,40.03795066,1.423149905,10.5313093,2.75142315,63.47248577,11.85958254
17,250,42.910932,-78.839073,2108,93.78557875,74.71352177,1306,3560,634,434,74,18,38,54,0,446,40,2,44,60,40,4,4,0,4,0,54,18,18,40.03795066,1.423149905,10.5313093,2.75142315,63.47248577,11.85958254
17,206,42.910932,-78.839073,2108,93.78557875,74.71352177,1306,3560,634,434,74,18,38,54,0,446,40,2,44,60,40,16,44,0,8,2,32,14,12,40.03795066,1.423149905,10.5313093,2.75142315,63.47248577,11.85958254
17,114,42.906441,-78.839054,1045,96.84210526,71.89440994,2878,1254,319,162,34,9,24,20,4,340,56,8,34,16,26,0,30,0,2,2,16,0,2,56.45933014,1.339712919,23.3492823,4.401913876,113.1100478,14.35406699
17,204,42.898578,-78.870157,1117,37.15308863,82.08333333,1084,2338,69,62,167,36,26,12,10,306,38,30,24,18,4,4,58,0,0,0,44,0,6,49.05998209,1.074306177,24.35094002,5.192479857,230.7967771,19.69561325
17,241,42.914973,-78.853977,2267,94.1332157,78.24795843,1500,1216,624,440,80,20,28,48,8,704,122,18,88,72,34,10,26,0,0,0,24,0,4,31.84825761,1.058667843,13.498015,1.940891045,71.37185708,14.90957212
17,333,42.887706,-78.879367,2220,47.92792793,70.84337349,802,4174,64,10,160,24,50,4,20,642,56,36,8,18,30,12,70,0,0,2,74,0,16,72.97297297,0.990990991,18.37837838,6.306306306,265.6756757,19.0990991
17,193,42.887706,-78.879367,2220,47.92792793,70.84337349,802,4174,64,10,160,24,50,4,20,642,56,36,8,18,30,26,56,0,4,2,70,0,18,72.97297297,0.990990991,18.37837838,6.306306306,265.6756757,19.0990991
17,305.6666667,42.887706,-78.879367,2220,47.92792793,70.84337349,802,4174,64,10,160,24,50,4,20,642,56,36,8,18,30,12,60,0,0,0,68,0,14,72.97297297,0.990990991,18.37837838,6.306306306,265.6756757,19.0990991
17,204,42.899399,-78.869896,1268,35.72555205,80.27272727,1110,2744,70,64,217,37,28,12,10,328,44,32,12,12,4,4,52,0,4,0,38,0,4,54.10094637,0.94637224,25.23659306,5.835962145,256.3091483,20.66246057
17,215,42.885253,-78.880196,2162,54.81036078,75.41666667,560,4192,0,4,40,28,36,6,14,580,50,18,8,2,12,16,20,0,2,0,14,0,4,66.14246068,0.92506938,10.453284,12.67345051,200.8325624,11.00832562
17,350,42.94029,-78.813654,3078,89.7985705,84.83309144,1510,4864,897,116,126,21,30,76,8,552,68,18,42,72,36,18,104,0,10,0,130,4,20,36.19233268,0.909681611,22.48213125,2.014294997,154.7758285,14.23001949
17,351.5,42.94029,-78.813654,3078,89.7985705,84.83309144,1510,4864,897,116,126,21,30,76,8,552,68,18,42,72,36,10,62,0,8,2,96,4,30,36.19233268,0.909681611,22.48213125,2.014294997,154.7758285,14.23001949
17,178,42.911121,-78.853968,1772,95.82392777,70.57220708,1522,1374,548,457,77,18,30,56,30,474,60,12,56,56,28,6,44,0,0,0,26,0,24,43.00225734,0.902934537,18.84875847,2.708803612,131.8284424,15.91422122
17,198,42.911121,-78.853968,1772,95.82392777,70.57220708,1522,1374,548,457,77,18,30,56,30,474,60,12,56,56,28,10,34,2,6,0,24,0,12,43.00225734,0.902934537,18.84875847,2.708803612,131.8284424,15.91422122
17,348,42.904865,-78.813746,2441,72.55223269,71.52,1236,2230,715,363,70,14,32,64,4,492,82,40,20,58,28,10,14,0,0,0,18,0,14,45.1454322,0.901269971,13.68291684,3.523146252,84.55551004,13.51904957
17,231,42.889578,-78.878745,1890,26.87830688,71.7458359,950,3888,133,26,225,15,50,32,50,792,60,40,26,24,42,12,104,0,2,0,68,0,10,114.8148148,0.846560847,28.14814815,6.349206349,329.7354497,28.57142857
17,218.3333333,42.90037,-78.869562,1219,42.24774405,80.60836502,978,2622,54,54,145,38,26,14,10,312,36,28,10,12,4,2,18,0,2,0,26,0,6,48.40032814,0.820344545,21.65709598,4.922067268,215.5865463,19.36013126
17,193.3333333,42.90037,-78.869562,1219,42.24774405,80.60836502,978,2622,54,54,145,38,26,14,10,312,36,28,10,12,4,6,12,0,0,0,30,0,8,48.40032814,0.820344545,21.65709598,4.922067268,215.5865463,19.36013126
17,165.3333333,42.90037,-78.869562,1219,42.24774405,80.60836502,978,2622,54,54,145,38,26,14,10,312,36,28,10,12,4,2,14,0,2,0,24,0,0,48.40032814,0.820344545,21.65709598,4.922067268,215.5865463,19.36013126
17,252.3333333,42.90037,-78.869562,1219,42.24774405,80.60836502,978,2622,54,54,145,38,26,14,10,312,36,28,10,12,4,8,54,0,0,2,38,0,10,48.40032814,0.820344545,21.65709598,4.922067268,215.5865463,19.36013126
17,117,42.891015,-78.878283,2017,19.98016857,76.36695018,1036,3890,229,43,287,13,56,50,38,474,56,36,42,32,48,6,34,0,2,0,22,0,4,130.3916708,0.793257313,29.05304908,6.742687159,336.7377293,27.86316311
17,163,42.891015,-78.878283,2017,19.98016857,76.36695018,1036,3890,229,43,287,13,56,50,38,474,56,36,42,32,48,10,48,0,4,4,36,2,22,130.3916708,0.793257313,29.05304908,6.742687159,336.7377293,27.86316311
17,136,42.909385,-78.853964,1590,96.60377358,69.30320151,1406,1440,504,418,76,22,28,60,30,412,54,6,36,44,32,4,14,0,8,0,22,0,22,44.65408805,0.754716981,20,3.396226415,145.6603774,17.73584906
17,242.5,42.922659,-78.81367,2484,90.66022544,81.20300752,1066,3558,753,166,82,16,32,64,6,508,90,6,34,64,68,6,24,0,2,0,20,0,2,41.46537842,0.724637681,19.00161031,3.140096618,102.173913,17.23027375
17,235,42.922659,-78.81367,2484,90.66022544,81.20300752,1066,3558,753,166,82,16,32,64,6,508,90,6,34,64,68,6,68,0,2,0,30,0,8,41.46537842,0.724637681,19.00161031,3.140096618,102.173913,17.23027375
17,288,42.902209,-78.868973,1675,44.53731343,81.26377663,962,2676,42,71,132,37,42,10,16,332,32,32,6,18,4,2,90,0,2,4,52,0,14,31.88059701,0.71641791,17.31343284,4.776119403,177.4328358,13.73134328
17,299.5,42.902209,-78.868973,1675,44.53731343,81.26377663,962,2676,42,71,132,37,42,10,16,332,32,32,6,18,4,4,42,0,2,0,44,0,6,31.88059701,0.71641791,17.31343284,4.776119403,177.4328358,13.73134328
17,207.5,42.894994,-78.886229,3144,25.98600509,75.94708358,1172,2320,480,220,133,14,26,48,14,454,70,6,36,50,36,10,22,0,4,0,30,0,0,35.81424936,0.699745547,10.36895674,2.735368957,95.10178117,9.287531807
17,238.5,42.894994,-78.886229,3144,25.98600509,75.94708358,1172,2320,480,220,133,14,26,48,14,454,70,6,36,50,36,10,32,0,6,0,38,0,8,35.81424936,0.699745547,10.36895674,2.735368957,95.10178117,9.287531807
17,314,42.894994,-78.886229,3144,25.98600509,75.94708358,1172,2320,480,220,133,14,26,48,14,454,70,6,36,50,36,8,60,0,2,4,54,0,12,35.81424936,0.699745547,10.36895674,2.735368957,95.10178117,9.287531807
17,327,42.943408,-78.813658,3878,84.86333161,85.24590164,1482,3340,1113,86,116,6,22,156,8,602,102,10,50,92,44,16,76,0,6,2,72,0,14,29.91232594,0.670448685,15.05930892,1.856627127,66.63228468,11.60391955
17,107,42.898137,-78.889195,3734,20.21960364,78.92624185,1408,1656,564,151,165,14,20,76,8,520,82,36,44,46,24,0,70,0,4,0,4,0,8,25.22763792,0.642742367,8.302088913,2.142474558,68.71987145,6.748794858
17,197.5,42.898137,-78.889195,3734,20.21960364,78.92624185,1408,1656,564,151,165,14,20,76,8,520,82,36,44,46,24,10,38,2,4,0,20,0,2,25.22763792,0.642742367,8.302088913,2.142474558,68.71987145,6.748794858
17,116,42.896566,-78.887721,3528,23.78117914,78.05005214,1244,1998,470,157,159,14,22,56,8,424,70,24,34,30,38,2,72,0,0,2,8,0,2,32.42630385,0.623582766,10.14739229,2.664399093,87.35827664,8.390022676
17,217.25,42.901287,-78.869253,1395,43.94265233,81.56797331,846,2434,38,45,121,34,26,12,10,332,28,28,10,14,6,2,18,0,0,0,38,0,14,42.00716846,0.573476703,17.77777778,5.734767025,173.90681,15.91397849
